age,job,marital,education,default,housing,loan,month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,cluster
26,0,2,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
31,1,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
55,10,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
59,3,1,0,1,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
28,1,2,2,0,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
48,1,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
37,7,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
35,1,1,1,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
30,0,2,3,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
30,0,2,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
32,0,2,6,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,5
53,0,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
34,1,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
51,10,1,2,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
43,0,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
54,5,0,0,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
45,7,2,5,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
46,4,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
57,0,0,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
34,0,0,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
33,3,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
48,0,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
37,11,1,6,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
33,6,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
36,0,2,6,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
48,11,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
28,1,2,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
30,0,2,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
31,4,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
51,10,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
26,0,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
40,1,1,1,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
40,1,1,1,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
51,1,0,0,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
30,1,2,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
34,2,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
51,1,0,0,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
39,0,2,3,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
57,1,1,0,1,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
33,9,0,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
33,4,1,0,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,1
22,1,2,1,1,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
38,0,1,6,0,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
56,9,1,0,1,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
45,7,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
50,9,1,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
28,0,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
53,9,1,5,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
39,6,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
33,9,0,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
38,4,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,1
35,0,2,3,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,5
28,1,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
30,9,2,6,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
37,0,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
42,3,1,3,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
35,7,2,3,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
48,0,0,3,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
41,9,1,5,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
26,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
26,1,2,3,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
47,1,1,0,1,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
58,5,1,7,0,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
58,5,1,7,0,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
54,4,0,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
38,1,2,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,5
40,9,0,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
35,0,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
35,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
34,0,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
28,9,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
36,7,2,2,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
42,0,2,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
37,9,2,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
45,7,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
48,6,1,2,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
53,9,1,5,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
42,9,1,1,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
53,9,1,5,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
53,9,1,5,1,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
33,1,0,1,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
30,11,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
34,0,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
48,9,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
34,0,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
49,7,0,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
48,9,1,3,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
38,1,2,6,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
44,9,1,5,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
36,1,1,2,1,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
44,1,0,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
50,6,1,6,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
38,1,2,6,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
41,9,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
45,1,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
53,0,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
36,2,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
45,7,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
34,7,1,2,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
37,1,1,5,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
25,9,2,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
35,0,0,6,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
34,0,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
32,11,1,1,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
32,0,0,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
39,6,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
36,0,1,3,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
46,2,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
56,2,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
37,9,2,2,1,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
37,9,2,2,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
39,1,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
52,7,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
39,7,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
52,7,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
51,9,1,5,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
42,9,2,7,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
34,9,1,3,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
28,1,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
43,6,2,5,1,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
41,9,2,5,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
54,9,1,5,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
53,1,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
47,0,1,6,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
47,0,1,6,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
39,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
37,7,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
40,9,1,5,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
35,7,0,5,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
56,0,0,7,1,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
36,0,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
45,1,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
38,9,2,6,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
41,9,1,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
37,1,1,5,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
45,0,2,6,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
48,7,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
29,0,2,2,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
38,9,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
48,7,1,3,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
40,1,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
38,1,2,6,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,5
42,1,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
32,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
56,0,1,7,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
54,7,1,7,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
60,5,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
47,0,1,3,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
46,1,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
42,0,2,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
55,1,1,0,1,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
37,7,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
38,9,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,0
45,9,1,6,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
32,1,1,1,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
37,1,1,5,1,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
30,9,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,4
36,1,1,3,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
48,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
51,0,2,1,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,3
46,3,1,0,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
48,1,0,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
47,7,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
41,1,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
53,5,2,5,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
55,5,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
44,4,1,6,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
48,1,1,0,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
50,7,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
34,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
38,2,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
42,10,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
57,5,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
58,1,0,0,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
48,4,1,6,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
32,0,0,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
35,0,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
55,5,1,1,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
47,1,1,0,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
31,7,1,1,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,1
38,9,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
49,6,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
33,6,0,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
27,0,2,6,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
45,9,1,6,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,4
34,4,0,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
38,1,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
45,9,2,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
28,0,2,7,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
54,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
58,5,1,5,1,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
48,1,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
57,0,0,2,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
28,0,1,6,0,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
49,1,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
60,5,1,6,1,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
39,7,0,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
40,6,1,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
58,11,1,0,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
36,1,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
59,5,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
42,0,1,1,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
35,8,2,6,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
42,1,0,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
37,1,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
49,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
39,1,1,2,1,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
46,1,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
36,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,yes,1
35,9,1,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
51,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
40,1,0,2,1,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
32,1,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
42,0,0,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
25,0,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
46,1,1,1,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
42,0,1,1,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
47,4,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
56,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
27,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
47,3,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
30,4,2,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
48,0,0,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
45,4,1,7,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
58,5,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
39,1,1,2,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
54,0,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
33,4,2,6,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
58,5,0,5,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
39,0,1,3,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
49,6,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
33,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
40,3,0,7,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
49,7,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
50,3,2,7,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
40,1,2,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
50,7,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
30,9,1,6,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
32,0,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
59,5,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
53,9,1,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
43,0,0,2,0,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
48,6,1,2,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
47,11,0,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
53,1,1,2,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
37,0,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
26,7,2,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
38,9,2,5,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
36,0,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
45,0,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
47,9,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
36,9,1,5,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
47,9,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
31,4,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
29,1,1,1,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
42,9,2,7,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
41,7,1,2,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
27,9,2,5,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
35,0,2,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
49,1,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
45,1,1,0,0,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
50,9,1,1,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
49,1,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
27,1,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
58,5,1,5,1,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
39,7,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
41,9,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
45,7,1,3,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
48,1,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
46,0,0,3,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
49,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
33,7,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
46,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
51,5,1,0,1,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
43,0,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
51,0,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
43,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
38,1,1,1,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
56,10,1,2,1,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
34,7,1,3,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
35,0,2,6,0,2,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
45,0,1,2,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
43,9,1,2,1,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
47,7,0,3,0,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
49,11,1,7,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
36,3,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
35,7,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
27,1,1,2,0,1,1,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
54,5,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
31,0,1,3,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
33,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
29,4,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
40,1,1,1,1,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
36,0,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
51,2,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,3
39,9,1,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
36,4,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
30,7,2,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
36,1,0,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
37,9,1,5,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
46,3,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,1
44,1,1,7,0,0,2,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
30,4,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
30,0,2,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
33,9,2,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,0
54,4,0,6,0,2,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
44,1,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,2
39,1,2,7,1,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,5
35,7,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.856,5191.0,no,4
